Id,Requester id,Group,Status,Priority,Via,Created at,Updated at,Assigned at,Initially assigned at,Solved at,Resolution time,Satisfaction Score,Reopens,Replies,First reply time in minutes within business hours,First resolution time in minutes,First resolution time in minutes within business hours,Full resolution time in minutes,Full resolution time in minutes within business hours,Requester wait time in minutes,Requester wait time in minutes within business hours,Manual Tagging of Categories [list]
326260,7302584760349,Endorsements,Pending,Low,OutBound,12-05-2023 11:20,01-06-2023 18:55,12-05-2023 11:20,12-05-2023 11:20,,,,0,2,1180,,,,,,,-
326262,7251420266141,Endorsements,Closed,Low,OutBound,12-05-2023 11:21,07-06-2023 05:49,12-05-2023 11:21,12-05-2023 11:21,17-05-2023 16:48,125,,0,1,3927,7527,3927,7527,3927,0,0,-
326272,10056781798941,Reimbursement Claims,Closed,Low,Mail,12-05-2023 11:27,12-05-2023 13:18,12-05-2023 13:18,12-05-2023 13:18,12-05-2023 13:18,2,,0,0,,111,111,111,111,111,111,-
326273,10911048749341,Support,Closed,Low,Mail,12-05-2023 11:30,07-06-2023 05:49,12-05-2023 12:25,12-05-2023 12:25,16-05-2023 18:39,103,4,0,4,64,6190,3310,6190,3310,6190,3310,Manage dependents
326277,10911069194013,Support,Closed,Low,Mail,12-05-2023 11:32,07-06-2023 05:49,12-05-2023 12:26,12-05-2023 12:26,17-05-2023 18:01,126,Offered,0,1,130,7589,3989,7589,3989,7590,3990,Claims
326280,8334227132829,Support,Closed,Low,Internal Communication,12-05-2023 11:33,07-06-2023 05:49,12-05-2023 12:26,12-05-2023 12:26,12-05-2023 17:57,6,Offered,0,2,56,384,384,384,384,384,384,-
326282,10789082294301,Reimbursement Claims,Closed,Low,OutBound,12-05-2023 11:36,07-06-2023 05:49,12-05-2023 11:36,12-05-2023 11:36,12-05-2023 11:36,0,,0,0,,0,0,0,0,0,0,-
326285,7305200336029,Endorsements,Closed,Low,OutBound,12-05-2023 11:37,11-06-2023 11:34,12-05-2023 11:37,12-05-2023 11:37,22-05-2023 10:38,239,,0,1,6781,14341,6781,14341,6781,0,0,-
326287,7303494845213,Reimbursement Claims,Closed,Low,Mail,12-05-2023 11:37,12-05-2023 16:10,12-05-2023 13:18,12-05-2023 13:18,12-05-2023 16:10,5,,0,1,272,273,273,273,273,273,273,-
326291,9985365000349,Reimbursement Claims,Closed,Low,Mail,12-05-2023 11:41,12-05-2023 17:48,12-05-2023 13:19,12-05-2023 13:19,12-05-2023 17:48,6,,0,0,,366,366,366,366,367,367,-
326294,7302134898845,Onboardings,Solved,Low,Mail,12-05-2023 11:48,09-06-2023 12:28,12-05-2023 12:21,12-05-2023 12:21,09-06-2023 12:28,673,,0,5,34,40361,20201,40361,20201,1165,445,-
326295,6659516849309,Support,Closed,Low,Internal Communication,12-05-2023 11:49,07-06-2023 05:49,12-05-2023 12:26,12-05-2023 12:26,14-05-2023 16:46,53,Offered,0,2,2,3178,1738,3178,1738,3178,1738,-
326296,7792721981597,Support,Closed,Low,Mail,12-05-2023 11:50,07-06-2023 16:36,12-05-2023 12:27,12-05-2023 12:27,18-05-2023 15:39,148,4,0,3,46,8869,4549,8869,4549,8868,4548,-
326298,7303543733405,Onboardings,Solved,Low,Mail,12-05-2023 11:53,06-06-2023 10:29,15-05-2023 10:25,15-05-2023 10:25,06-06-2023 10:29,599,,0,3,252,35916,17916,35916,17916,252,252,-
326308,7223313994525,Support,Closed,Low,Internal Communication,12-05-2023 12:00,07-06-2023 05:49,12-05-2023 12:27,12-05-2023 12:27,12-05-2023 13:37,2,Offered,0,1,97,97,97,97,97,97,97,-
326312,10741626557085,Reimbursement Claims,Closed,Low,Mail,12-05-2023 12:06,07-06-2023 05:49,12-05-2023 14:16,12-05-2023 14:16,15-05-2023 12:58,73,,0,1,2212,4372,2212,4372,2212,4372,2212,-
326316,10375879426589,Support,Closed,Low,Mail,12-05-2023 12:08,07-06-2023 05:49,12-05-2023 12:28,12-05-2023 12:28,16-05-2023 15:25,99,Offered,0,2,74,5957,3077,5957,3077,5958,3078,-
326321,7895045043997,Endorsements,Closed,Low,OutBound,12-05-2023 12:11,11-06-2023 15:37,12-05-2023 12:11,12-05-2023 12:11,22-05-2023 15:26,243,,0,3,150,14595,7395,14595,7395,81,81,-
326323,9106110104477,Reimbursement Claims,Hold,Low,OutBound,12-05-2023 12:12,12-05-2023 12:12,12-05-2023 12:12,12-05-2023 12:12,,,,0,0,,,,,,,,-
326328,6763661631517,Onboardings,Solved,Low,Mail,12-05-2023 12:16,12-06-2023 12:07,14-05-2023 20:08,14-05-2023 20:08,12-06-2023 12:07,744,,0,8,1912,44630,22310,44630,22310,4617,2457,-
326332,8283094670365,Endorsements,Closed,Low,OutBound,12-05-2023 12:18,11-06-2023 15:37,12-05-2023 12:18,12-05-2023 12:18,22-05-2023 15:14,243,,0,1,7377,14577,7377,14577,7377,0,0,-
326337,9577572558109,Endorsements,Closed,Low,OutBound,12-05-2023 12:20,11-06-2023 15:37,12-05-2023 12:20,12-05-2023 12:20,22-05-2023 15:11,243,,0,1,7371,14571,7371,14571,7371,0,0,-
326340,9713950342173,Reimbursement Claims,Closed,Low,Mail,12-05-2023 12:21,10-06-2023 14:35,12-05-2023 14:17,12-05-2023 14:17,21-05-2023 13:42,217,,0,3,344,13041,6201,13041,6201,13040,6380,-
326350,7223472162077,Support,Closed,Low,Internal Communication,12-05-2023 12:25,07-06-2023 05:48,12-05-2023 12:31,12-05-2023 12:31,12-05-2023 17:48,5,Offered,0,1,322,322,322,322,322,322,322,-
326354,7303317119773,Support,Closed,Low,Internal Communication,12-05-2023 12:27,07-06-2023 05:48,12-05-2023 12:31,12-05-2023 12:31,12-05-2023 18:00,6,Offered,0,3,1,333,333,333,333,334,334,-
326372,7302906177053,Onboardings,Solved,Low,Mail,12-05-2023 12:43,01-06-2023 10:42,12-05-2023 14:55,12-05-2023 14:55,01-06-2023 10:42,478,,0,4,125,28679,14279,28679,14279,139,139,-
326373,10912212322717,Support,Closed,Low,Mail,12-05-2023 12:44,07-06-2023 05:48,12-05-2023 14:16,12-05-2023 14:16,16-05-2023 13:05,96,Offered,0,1,294,5781,2901,5781,2901,5782,2902,-
326377,6652290655901,Support,Closed,Low,Internal Communication,12-05-2023 12:50,07-06-2023 05:48,12-05-2023 14:16,12-05-2023 14:16,14-05-2023 16:42,52,Offered,0,1,1672,3112,1672,3112,1672,3112,1672,-
326380,10912308507677,Support,Closed,Low,Mail,12-05-2023 12:51,07-06-2023 16:36,12-05-2023 14:16,12-05-2023 14:16,18-05-2023 15:43,147,Offered,0,2,91,8812,4492,8812,4492,8811,4491,-
326394,7303169348637,Support,Closed,Low,Mail,12-05-2023 12:58,07-06-2023 05:48,12-05-2023 14:16,12-05-2023 14:16,14-05-2023 09:52,45,Offered,0,2,88,2694,1254,2694,1254,2696,1256,-
326395,7302808879901,Reimbursement Claims,Closed,Low,Mail,12-05-2023 12:59,07-06-2023 05:48,12-05-2023 14:18,12-05-2023 14:18,16-05-2023 13:35,97,,0,1,2916,5796,2916,5796,2916,5796,2916,-
326401,7717626380957,Support,Closed,Low,Mail,12-05-2023 13:07,07-06-2023 05:48,12-05-2023 14:17,12-05-2023 14:17,16-05-2023 18:59,102,Offered,0,3,151,6113,3233,6113,3233,6113,3233,-
326402,7251442122141,Endorsements,Closed,Low,OutBound,12-05-2023 13:07,07-06-2023 05:48,12-05-2023 13:07,12-05-2023 13:07,12-05-2023 13:07,0,,0,0,,0,0,0,0,0,0,-
326403,7276714248989,Support,Closed,Low,Internal Communication,12-05-2023 13:09,07-06-2023 05:48,12-05-2023 14:18,12-05-2023 14:18,14-05-2023 16:54,52,Offered,0,1,1665,3105,1665,3105,1665,3105,1665,-
326405,7302196723741,Onboardings,Solved,Low,Mail,12-05-2023 13:10,02-06-2023 11:03,12-05-2023 14:24,12-05-2023 14:24,02-06-2023 11:03,502,,0,6,74,30112,14992,30112,14992,78,78,-
326422,10912780297117,Support,Solved,Low,Mail,12-05-2023 13:17,30-05-2023 12:42,12-05-2023 14:19,12-05-2023 14:19,30-05-2023 10:42,429,4,0,2,2792,25765,12805,25765,12805,25765,12805,-
326427,8393572269085,Endorsements,Solved,Low,Mail,12-05-2023 13:21,30-05-2023 21:55,15-05-2023 12:24,15-05-2023 12:24,30-05-2023 21:55,441,,0,4,2461,26435,13419,26435,13419,5383,3168,-
326429,7315761784605,Endorsements,Closed,Low,OutBound,12-05-2023 13:25,07-06-2023 05:48,12-05-2023 13:25,12-05-2023 13:25,12-05-2023 13:25,0,,0,0,,0,0,0,0,0,0,-
326443,7328068170781,Reimbursement Claims,Closed,Low,Mail,12-05-2023 13:41,07-06-2023 05:48,12-05-2023 14:35,12-05-2023 14:35,13-05-2023 18:55,29,,0,1,1034,1754,1034,1754,1034,1753,1033,-
326451,10403176080157,Reimbursement Claims,Solved,Low,Mail,12-05-2023 13:44,18-06-2023 19:45,12-05-2023 14:36,12-05-2023 14:36,18-06-2023 19:45,894,,0,7,277,53641,27001,53641,27001,53643,26821,-
326453,7275197770269,Endorsements,Closed,Low,OutBound,12-05-2023 13:44,07-06-2023 05:48,12-05-2023 13:44,12-05-2023 13:44,12-05-2023 13:44,0,,0,0,,0,0,0,0,0,0,-
326455,10913460758173,Support,Closed,Low,Mail,12-05-2023 13:46,07-06-2023 05:48,12-05-2023 14:47,12-05-2023 14:47,12-05-2023 15:58,2,Offered,0,1,132,132,132,132,132,132,132,-
326456,6659234962589,Support,Closed,Low,Mail,12-05-2023 13:47,07-06-2023 05:48,12-05-2023 14:48,12-05-2023 14:48,15-05-2023 17:49,76,Offered,0,2,387,4562,2402,4562,2402,4562,2402,-
326462,7303005023261,Endorsements,Closed,Low,OutBound,12-05-2023 13:55,07-06-2023 05:48,12-05-2023 13:55,12-05-2023 13:55,12-05-2023 13:55,0,,0,0,,0,0,0,0,0,0,-
326469,10718929455773,Support,Closed,Low,Mail,12-05-2023 13:58,07-06-2023 05:48,12-05-2023 14:49,12-05-2023 14:49,12-05-2023 18:23,4,4,0,1,265,265,265,265,265,265,265,-
326472,7302917173533,Support,Hold,Low,Mail,12-05-2023 14:01,12-05-2023 19:51,12-05-2023 14:50,12-05-2023 14:50,,,,0,1,351,,,,,351,351,-
326474,7223472162077,Support,Closed,Low,Internal Communication,12-05-2023 14:03,07-06-2023 05:48,12-05-2023 14:49,12-05-2023 14:49,14-05-2023 17:00,51,Offered,0,1,1617,3057,1617,3057,1617,3057,1617,-
326500,10266355978397,Reimbursement Claims,Closed,Low,Mail,12-05-2023 14:13,13-06-2023 13:38,12-05-2023 14:19,12-05-2023 14:19,24-05-2023 13:03,287,,0,2,176,17209,8569,17209,8569,17210,8570,-
326501,7237688857245,Onboardings,Open,Low,Mail,12-05-2023 14:14,08-06-2023 13:03,12-05-2023 17:34,12-05-2023 17:34,,,,0,19,245,,,,,200,200,-
326520,7303317119773,Support,Closed,Low,Internal Communication,12-05-2023 14:33,07-06-2023 05:48,12-05-2023 14:51,12-05-2023 14:51,12-05-2023 17:07,3,Offered,0,3,1,154,154,154,154,154,154,-
326525,6764218515229,Support,Closed,Low,Internal Communication,12-05-2023 14:38,07-06-2023 05:48,12-05-2023 14:53,12-05-2023 14:53,12-05-2023 15:25,1,Offered,0,1,47,47,47,47,47,47,47,Claims
326532,9853586946973,Reimbursement Claims,Hold,Low,Mail,12-05-2023 14:43,13-06-2023 17:36,12-05-2023 18:13,12-05-2023 18:13,,,,0,3,600,,,,,46253,23212,-
326547,9011812554781,Endorsements,Closed,Low,OutBound,12-05-2023 14:50,07-06-2023 05:48,12-05-2023 14:50,12-05-2023 14:50,12-05-2023 14:50,0,,0,0,,0,0,0,0,0,0,-
326549,6764218515229,Support,Closed,Low,Internal Communication,12-05-2023 14:50,07-06-2023 05:48,12-05-2023 14:54,12-05-2023 14:54,12-05-2023 18:10,3,Offered,0,2,58,201,201,201,201,200,200,-
326572,7297730344349,Support,Closed,Low,Internal Communication,12-05-2023 15:06,08-06-2023 12:36,12-05-2023 16:59,12-05-2023 16:16,19-05-2023 12:06,165,Offered,0,5,157,9900,4860,9900,4860,9900,4860,-
326575,7297730344349,Support,Closed,Low,Mail,12-05-2023 15:08,07-06-2023 05:48,12-05-2023 16:25,12-05-2023 16:25,12-05-2023 20:02,5,Offered,0,0,,295,295,295,295,295,295,-
326579,7223253285533,Support,Closed,Low,Internal Communication,12-05-2023 15:10,07-06-2023 05:48,12-05-2023 17:10,12-05-2023 17:10,12-05-2023 17:10,2,Offered,0,3,86,120,120,120,120,120,120,-
326581,10309243733149,Support,Closed,Low,Mail,12-05-2023 15:11,07-06-2023 17:39,12-05-2023 16:26,12-05-2023 16:26,18-05-2023 16:42,146,Offered,0,1,621,8730,4410,8730,4410,8731,4411,-
326583,10893657966749,Support,Closed,Low,Mail,12-05-2023 15:12,07-06-2023 05:48,12-05-2023 16:27,12-05-2023 16:27,14-05-2023 09:53,43,Offered,0,1,104,2561,1121,2561,1121,2561,1121,-
326587,10915735874845,Support,Solved,Low,Mail,12-05-2023 15:16,31-05-2023 09:59,12-05-2023 16:27,12-05-2023 16:27,31-05-2023 09:59,451,Offered,0,2,76,27042,13362,27042,13362,27043,13363,-
326590,9623437464093,Support,Closed,Low,Mail,12-05-2023 15:20,07-06-2023 05:48,12-05-2023 16:27,12-05-2023 16:27,14-05-2023 10:07,43,Offered,0,1,98,2567,1127,2567,1127,2567,1127,Health ID
326595,10915891897629,Reimbursement Claims,Closed,Low,Mail,12-05-2023 15:25,07-06-2023 05:48,12-05-2023 18:14,12-05-2023 18:14,17-05-2023 22:02,127,,0,1,2746,7597,3934,7597,3934,7596,3933,-
326604,10857631761565,Reimbursement Claims,Closed,Low,Mail,12-05-2023 15:30,12-05-2023 18:14,12-05-2023 18:14,12-05-2023 18:14,12-05-2023 18:14,3,,0,0,,164,164,164,164,164,164,-
326607,10916104295709,Support,Closed,Low,Mail,12-05-2023 15:33,07-06-2023 05:48,12-05-2023 16:29,12-05-2023 16:29,16-05-2023 13:05,94,Offered,0,2,102,5613,2733,5613,2733,5613,2733,-
326608,10916180340125,Support,Closed,Low,Mail,12-05-2023 15:35,07-06-2023 05:48,12-05-2023 16:30,12-05-2023 16:30,12-05-2023 16:55,1,Offered,0,1,80,80,80,80,80,81,81,-
326614,10108278891165,Support,Closed,Low,Internal Communication,12-05-2023 15:40,07-06-2023 05:48,12-05-2023 16:31,12-05-2023 16:31,15-05-2023 10:29,67,Offered,0,2,75,4009,1849,4009,1849,4008,1848,-
326616,10461753749405,Support,Closed,Low,Mail,12-05-2023 15:41,07-06-2023 16:36,12-05-2023 16:31,12-05-2023 16:31,18-05-2023 15:37,144,4,0,3,54,8636,4316,8636,4316,8636,4316,-
326617,10864802325917,Support,Closed,Low,Mail,12-05-2023 15:41,08-06-2023 09:33,12-05-2023 16:31,12-05-2023 16:31,19-05-2023 08:36,161,Offered,0,4,63,9655,4639,9655,4639,8207,3919,Claims
326627,10832789803037,Reimbursement Claims,Closed,Low,Mail,12-05-2023 15:41,29-05-2023 12:09,12-05-2023 18:15,12-05-2023 18:15,29-05-2023 12:09,404,,0,4,235,24268,12028,24268,12028,24267,12028,-
326647,9980851200029,Support,Open,Low,Internal Communication,12-05-2023 15:42,12-05-2023 16:32,12-05-2023 16:32,12-05-2023 16:32,,,,0,0,,,,,,50,50,-
326649,7291453918365,Endorsements,Solved,Low,OutBound,12-05-2023 15:46,09-06-2023 11:07,12-05-2023 15:46,12-05-2023 15:46,09-06-2023 11:07,667,,0,8,2327,40041,19881,40041,19881,754,190,-
326653,9822141013917,Reimbursement Claims,Closed,Low,Mail,12-05-2023 15:50,07-06-2023 05:47,12-05-2023 18:15,12-05-2023 18:15,17-05-2023 19:42,124,,0,2,2404,7432,3832,7432,3832,7433,3833,-
326654,10784598147101,Reimbursement Claims,Closed,Low,Mail,12-05-2023 15:51,12-05-2023 19:04,12-05-2023 18:15,12-05-2023 18:15,12-05-2023 19:04,3,,0,0,,194,194,194,194,194,194,-
326656,10916539930909,Support,Closed,Low,Mail,12-05-2023 15:52,10-06-2023 19:36,12-05-2023 16:32,12-05-2023 16:32,21-05-2023 18:58,219,Offered,0,3,835,13146,6306,13146,6306,13146,6486,Claims
326672,7236019943581,Endorsements,Closed,Low,Mail,12-05-2023 16:05,07-06-2023 05:47,16-05-2023 10:54,15-05-2023 12:22,16-05-2023 15:35,96,,0,0,,5730,2850,5730,2850,5730,2850,-
326673,10916848965405,Reimbursement Claims,Hold,Low,Mail,12-05-2023 16:06,18-06-2023 19:46,12-05-2023 18:15,12-05-2023 18:15,,,,0,9,649,,,,,53503,26681,-
326678,8372216315293,Support,Closed,Low,Closed Ticket,12-05-2023 16:09,15-05-2023 09:49,15-05-2023 09:49,15-05-2023 09:49,15-05-2023 09:49,66,Offered,0,0,,3940,1780,3940,1780,3940,1780,Claims
326679,7303317119773,Support,Closed,Low,Internal Communication,12-05-2023 16:09,07-06-2023 05:47,12-05-2023 16:34,12-05-2023 16:34,12-05-2023 18:28,2,Offered,0,3,1,139,139,139,139,139,139,-
326687,8372216315293,Support,Hold,Low,Closed Ticket,12-05-2023 16:14,16-06-2023 09:23,15-05-2023 09:50,15-05-2023 09:50,,,,0,10,2096,,,,,49989,24788,Claims
326688,10089974312989,Support,Closed,Low,Mail,12-05-2023 16:15,14-06-2023 16:36,12-05-2023 16:34,12-05-2023 16:34,25-05-2023 15:49,312,Offered,0,6,47,18694,9334,18694,9334,18695,9335,-
326693,10917251516957,Support,Closed,Low,Mail,12-05-2023 16:25,07-06-2023 05:47,12-05-2023 16:35,12-05-2023 16:35,15-05-2023 19:13,75,Offered,0,2,22,4487,2327,4487,2327,4487,2327,Claims
326716,10917745292061,Reimbursement Claims,Closed,Low,OutBound,12-05-2023 16:45,07-06-2023 05:47,12-05-2023 16:45,12-05-2023 16:45,12-05-2023 16:45,0,,0,0,,0,0,0,0,0,0,-
326718,7224143763741,Support,Closed,Low,Internal Communication,12-05-2023 16:46,07-06-2023 05:47,12-05-2023 17:11,12-05-2023 17:11,14-05-2023 16:10,47,Offered,0,3,2,2845,1405,2845,1405,2845,1405,-
326724,7303155880093,Support,Closed,Low,Internal Communication,12-05-2023 16:55,07-06-2023 05:47,12-05-2023 17:11,12-05-2023 17:11,12-05-2023 17:21,0,Offered,0,2,20,26,26,26,26,25,25,-
326726,10917984996637,Support,Solved,Low,Mail,12-05-2023 16:56,31-05-2023 09:58,12-05-2023 17:12,12-05-2023 17:12,31-05-2023 09:58,449,Offered,0,2,53,26942,13262,26942,13262,26942,13262,-
326735,10918088512669,Reimbursement Claims,Solved,Low,Mail,12-05-2023 17:02,14-06-2023 14:55,12-05-2023 18:23,12-05-2023 18:23,14-06-2023 14:55,790,,0,5,131,47393,23633,47393,23633,47392,23632,-
326741,7303165027229,Support,Closed,Low,Mail,12-05-2023 17:07,07-06-2023 05:47,15-05-2023 17:11,12-05-2023 18:24,17-05-2023 17:34,120,Offered,0,4,702,7227,3627,7227,3627,7227,3627,Claims
326743,10918191533853,Reimbursement Claims,Closed,Low,Mail,12-05-2023 17:08,07-06-2023 05:47,12-05-2023 18:24,12-05-2023 18:24,15-05-2023 15:06,70,,0,1,2038,4198,2038,4198,2038,4199,2039,-
326744,10486864119581,Reimbursement Claims,Solved,Low,Mail,12-05-2023 17:08,01-06-2023 13:35,12-05-2023 18:24,12-05-2023 18:24,01-06-2023 13:35,476,,0,3,2728,28586,14186,28586,14186,28587,14007,-
326750,10505105222685,Support,Closed,Low,Mail,12-05-2023 17:11,07-06-2023 05:47,12-05-2023 17:13,12-05-2023 17:13,12-05-2023 17:24,0,Offered,0,0,,13,13,13,13,13,13,Claims
326759,9980851200029,Support,Closed,Low,Internal Communication,12-05-2023 17:14,07-06-2023 05:47,12-05-2023 17:41,12-05-2023 17:41,12-05-2023 20:38,3,Offered,0,1,203,203,203,203,203,203,203,-
326760,7303219446429,Endorsements,Closed,Low,OutBound,12-05-2023 17:15,07-06-2023 05:47,12-05-2023 17:15,12-05-2023 17:15,12-05-2023 17:15,0,,0,0,,0,0,0,0,0,0,-
326768,10846987594013,Onboardings,Closed,Low,Mail,12-05-2023 17:22,07-06-2023 05:47,15-05-2023 10:25,15-05-2023 10:25,17-05-2023 12:39,115,,0,1,1793,6917,3317,6917,3317,3953,1793,-
326773,7636899578781,Endorsements,Closed,Low,OutBound,12-05-2023 17:26,01-06-2023 11:32,12-05-2023 17:26,12-05-2023 17:26,01-06-2023 11:32,474,,0,0,,28446,14046,28446,14046,0,0,-
326778,9786749273245,Reimbursement Claims,Closed,Low,Mail,12-05-2023 17:28,07-06-2023 05:47,12-05-2023 18:25,12-05-2023 18:25,12-05-2023 18:25,1,,0,1,57,57,57,57,57,57,57,-
326779,7303155880093,Support,Closed,Low,Internal Communication,12-05-2023 17:32,07-06-2023 05:47,12-05-2023 17:44,12-05-2023 17:44,12-05-2023 18:33,1,Offered,0,2,22,61,61,61,61,61,61,-
326782,10918736979101,Reimbursement Claims,Solved,Low,Mail,12-05-2023 17:34,09-06-2023 10:58,12-05-2023 18:25,12-05-2023 18:25,09-06-2023 10:58,665,,0,4,101,39924,19764,39924,19764,39924,19585,-
326783,10918806277277,Support,Solved,Low,Mail,12-05-2023 17:34,05-06-2023 13:00,12-05-2023 17:44,12-05-2023 17:44,31-05-2023 10:10,449,4,0,5,130,26916,13236,26916,13236,26918,13058,-
326785,7252178449949,Support,Pending,Low,Mail,12-05-2023 17:36,16-05-2023 13:31,15-05-2023 12:39,12-05-2023 17:46,,,,0,0,,,,,,5516,2636,-
326792,9980851200029,Support,Closed,Low,Internal Communication,12-05-2023 17:42,07-06-2023 05:47,12-05-2023 17:46,12-05-2023 17:46,13-05-2023 17:35,24,Offered,0,1,713,1433,713,1433,713,1433,713,-
326806,7306178951709,Endorsements,Closed,Low,OutBound,12-05-2023 17:51,07-06-2023 05:47,12-05-2023 17:51,12-05-2023 17:51,12-05-2023 17:52,0,,0,1,1,1,1,1,1,1,1,-
326807,10586168278045,Support,Closed,Low,Mail,12-05-2023 17:54,07-06-2023 05:47,12-05-2023 18:31,12-05-2023 18:31,14-05-2023 17:20,47,Offered,0,1,505,2846,1406,2846,1406,2846,1406,Health ID
326814,8146650175389,Reimbursement Claims,Closed,Low,Mail,12-05-2023 17:58,12-05-2023 18:26,12-05-2023 18:26,12-05-2023 18:26,12-05-2023 18:26,0,,0,0,,27,27,27,27,27,27,-
326815,8146650175389,Reimbursement Claims,Closed,Low,Mail,12-05-2023 17:58,11-06-2023 12:36,12-05-2023 18:26,12-05-2023 18:26,22-05-2023 11:37,234,,0,3,2285,14018,6818,14018,6818,14018,6638,-
326817,9619138594845,Endorsements,Closed,Low,Mail,12-05-2023 18:01,07-06-2023 16:36,15-05-2023 12:38,12-05-2023 18:32,18-05-2023 15:44,142,,0,1,4183,8503,4183,8503,4183,8503,4183,-
326821,10919593796381,Support,Closed,Low,Mail,12-05-2023 18:07,07-06-2023 05:47,12-05-2023 18:32,12-05-2023 18:32,14-05-2023 17:20,47,Offered,0,1,708,2833,1393,2833,1393,2833,1393,Manage dependents
326827,7302519952925,Reimbursement Claims,Open,Low,Mail,12-05-2023 18:12,16-06-2023 12:10,15-05-2023 09:51,15-05-2023 09:51,,,,0,8,3416,,,,,48401,23749,-
326835,10918191533853,Reimbursement Claims,Closed,Low,Mail,12-05-2023 18:25,12-05-2023 18:26,12-05-2023 18:26,12-05-2023 18:26,12-05-2023 18:26,0,,0,0,,1,1,1,1,1,1,-
326840,6659710413725,Support,Closed,Low,Internal Communication,12-05-2023 18:26,07-06-2023 05:47,12-05-2023 18:32,12-05-2023 18:32,13-05-2023 11:58,18,Offered,0,4,2,1051,331,1051,331,1051,331,-
326852,7273476669981,Endorsements,Solved,Low,OutBound,12-05-2023 18:34,01-06-2023 14:38,16-05-2023 11:57,16-05-2023 11:57,01-06-2023 14:38,476,,0,0,,28564,14164,28564,14164,5363,2483,-
326853,8837480443165,Reimbursement Claims,Closed,Low,Mail,12-05-2023 18:35,15-05-2023 15:13,15-05-2023 09:51,15-05-2023 09:51,15-05-2023 15:13,69,,0,0,,4117,1957,4117,1957,4117,1957,-
326855,7223472162077,Support,Closed,Low,Internal Communication,12-05-2023 18:38,07-06-2023 05:47,12-05-2023 19:27,12-05-2023 19:27,14-05-2023 17:14,47,Offered,0,1,1356,2796,1356,2796,1356,2796,1356,-
326862,7302629333021,Support,Closed,Low,Mail,12-05-2023 18:49,07-06-2023 05:47,12-05-2023 19:29,12-05-2023 19:29,15-05-2023 13:31,67,Offered,0,3,60,4002,1842,4002,1842,4001,1841,-
326865,10920667319325,Support,Closed,Low,Mail,12-05-2023 18:54,07-06-2023 05:47,12-05-2023 19:29,12-05-2023 19:29,16-05-2023 12:14,89,Offered,0,3,42,5361,2481,5361,2481,5360,2480,Is my treatment covered (IMTC)
326872,8372216315293,Support,Closed,Low,Closed Ticket,12-05-2023 19:00,15-05-2023 09:48,15-05-2023 09:48,15-05-2023 09:48,15-05-2023 09:48,63,Offered,0,0,,3768,1608,3768,1608,3768,1608,Claims
326876,9962972286365,Support,Closed,Low,Internal Communication,12-05-2023 19:09,07-06-2023 05:47,12-05-2023 19:29,12-05-2023 19:29,12-05-2023 20:54,2,Offered,0,1,105,105,105,105,105,105,105,-
326882,7302854046237,Support,Closed,Low,Internal Communication,12-05-2023 19:13,07-06-2023 05:47,13-05-2023 10:10,13-05-2023 10:10,13-05-2023 18:13,23,Offered,0,1,660,1380,660,1380,660,1380,660,-
326884,10082855474973,Endorsements,Closed,Low,OutBound,12-05-2023 19:14,07-06-2023 05:47,12-05-2023 19:14,12-05-2023 19:14,12-05-2023 19:14,0,,0,0,,0,0,0,0,0,0,-
326890,7302970266909,Endorsements,Closed,Low,Mail,12-05-2023 19:23,07-06-2023 05:47,17-05-2023 10:53,17-05-2023 10:53,17-05-2023 10:54,112,,0,2,3090,6691,3091,6691,3091,6690,3090,-
326891,8518983047965,Endorsements,Closed,Low,Mail,12-05-2023 19:23,08-06-2023 12:36,19-05-2023 12:06,19-05-2023 12:06,19-05-2023 12:06,161,,0,1,4602,9642,4602,9642,4602,9642,4602,-
326892,7534540390941,Endorsements,Closed,Low,Mail,12-05-2023 19:23,15-06-2023 13:41,26-05-2023 12:56,26-05-2023 12:56,26-05-2023 12:56,330,,0,1,9693,19773,9693,19773,9693,19773,9693,-
